STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,HR,Croatia,2024,,125,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,HU,Hungary,2015,,679,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,HU,Hungary,2016,,651,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,HU,Hungary,2017,,564,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,HU,Hungary,2018,,445,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,HU,Hungary,2019,,411,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,HU,Hungary,2020,,360,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,HU,Hungary,2021,,399,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,HU,Hungary,2022,,310,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,HU,Hungary,2023,,416,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,HU,Hungary,2024,,359,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IE,Ireland,2015,,359,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IE,Ireland,2016,,333,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IE,Ireland,2017,,322,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IE,Ireland,2018,,310,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IE,Ireland,2019,,303,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IE,Ireland,2020,,269,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IE,Ireland,2021,,281,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IE,Ireland,2022,,274,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IE,Ireland,2023,,293,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IE,Ireland,2024,,250,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IS,Iceland,2015,,12,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IS,Iceland,2016,,11,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IS,Iceland,2017,,11,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IS,Iceland,2018,,10,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IS,Iceland,2019,,11,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IS,Iceland,2020,,11,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IT,Italy,2015,,3565,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IT,Italy,2016,,3332,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IT,Italy,2017,,3084,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IT,Italy,2018,,2944,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IT,Italy,2019,,2658,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IT,Italy,2020,,2797,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IT,Italy,2021,,2851,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IT,Italy,2022,,2660,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IT,Italy,2023,,2471,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,IT,Italy,2024,,2421,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LT,Lithuania,2015,,184,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LT,Lithuania,2016,,172,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LT,Lithuania,2017,,159,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LT,Lithuania,2018,,145,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LT,Lithuania,2019,,128,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LT,Lithuania,2020,,115,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LT,Lithuania,2021,,108,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LT,Lithuania,2022,,110,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LT,Lithuania,2023,,111,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LU,Luxembourg,2015,,25,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LU,Luxembourg,2016,,27,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LU,Luxembourg,2017,,25,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LU,Luxembourg,2018,,26,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LU,Luxembourg,2019,,28,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LU,Luxembourg,2020,,30,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LU,Luxembourg,2021,,36,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LU,Luxembourg,2022,,31,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LU,Luxembourg,2023,,34,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LU,Luxembourg,2024,,33,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LV,Latvia,2015,,106,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LV,Latvia,2016,,91,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LV,Latvia,2017,,88,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LV,Latvia,2018,,84,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LV,Latvia,2019,,67,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LV,Latvia,2020,,72,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LV,Latvia,2021,,75,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LV,Latvia,2022,,73,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LV,Latvia,2023,,75,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,LV,Latvia,2024,,65,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,ME,Montenegro,2022,,56,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MK,North Macedonia,2015,,198,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MK,North Macedonia,2016,,190,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MK,North Macedonia,2017,,183,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MK,North Macedonia,2018,,176,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MK,North Macedonia,2019,,159,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MK,North Macedonia,2020,,160,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MT,Malta,2015,,22,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MT,Malta,2016,,19,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MT,Malta,2017,,19,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MT,Malta,2018,,19,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MT,Malta,2019,,19,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MT,Malta,2020,,18,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MT,Malta,2021,,19,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MT,Malta,2022,,19,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,MT,Malta,2023,,21,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NL,Netherlands,2015,,603,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NL,Netherlands,2016,,587,,b,break in time series,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NL,Netherlands,2017,,559,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NL,Netherlands,2018,,511,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NL,Netherlands,2019,,519,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NL,Netherlands,2020,,526,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NL,Netherlands,2021,,493,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NL,Netherlands,2022,,459,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NL,Netherlands,2023,,526,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NL,Netherlands,2024,,518,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NO,Norway,2015,,150,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NO,Norway,2016,,159,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NO,Norway,2017,,179,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NO,Norway,2018,,170,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NO,Norway,2019,,181,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NO,Norway,2020,,186,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NO,Norway,2021,,192,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NO,Norway,2022,,180,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NO,Norway,2023,,165,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,NO,Norway,2024,,178,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PL,Poland,2015,,1840,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PL,Poland,2016,,1603,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PL,Poland,2017,,1197,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PL,Poland,2018,,1142,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PL,Poland,2019,,1089,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PL,Poland,2020,,1096,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PL,Poland,2021,,1140,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PL,Poland,2022,,1138,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PL,Poland,2023,,1136,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PL,Poland,2024,,1070,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PT,Portugal,2015,,565,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PT,Portugal,2016,,496,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PT,Portugal,2017,,438,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PT,Portugal,2018,,390,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PT,Portugal,2019,,380,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PT,Portugal,2020,,378,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PT,Portugal,2021,,388,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PT,Portugal,2022,,339,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PT,Portugal,2023,,379,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,PT,Portugal,2024,,351,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,RO,Romania,2015,,2009,,,,,
dataflow,ESTAT:SDG_01_10(1.0),Persons at risk of poverty or social exclusion,A,Annual,Y_LT18,Less than 18 years,THS_PER,Thousand persons,RO,Romania,2016,,2141,,,,,
